tile,scale,entropy,lap_var,grad_energy,blockiness,aliasing,noise_ratio
n09428293_n09428293_2142_75_4_1_100_0_0.png,100,6.15,556.2,8.82,1.85,0.39,0.43
n03857828_n03857828_11653_100_3_6_100_0_0.png,100,7.40,190.8,6.15,1.11,0.20,0.16
n12267677_n12267677_19328_100_8_3_100_0_0.png,100,7.16,149.6,8.26,1.75,0.16,0.19
n04612504_n04612504_7790_100_0_0_100_0_0.png,100,7.10,356.2,6.93,1.75,0.26,0.37
n01847000_n01847000_13788_75_0_0_100_0_0.png,100,7.48,600.8,8.60,1.64,0.36,0.30
n02077923_n02077923_1489_100_0_1_100_0_0.png,100,7.13,259.0,6.57,1.53,0.23,0.30
n02927161_n02927161_2028_100_0_0_100_0_0.png,100,7.27,504.9,5.27,1.12,0.34,0.38
n02090622_n02090622_5858_75_0_0_100_0_0.png,100,7.84,381.0,5.68,1.16,0.28,0.32
n02105505_n02105505_7905_100_0_1_100_0_0.png,100,7.21,541.8,6.83,1.66,0.33,0.46
n02091244_n02091244_3840_50_0_0_100_0_0.png,100,7.58,441.7,6.37,1.37,0.29,0.29
n02174001_n02174001_6362_75_0_0_100_0_0.png,100,7.50,395.8,6.83,1.35,0.23,0.25
n03425413_n03425413_11092_100_0_2_100_0_0.png,100,7.17,160.4,5.56,1.14,0.26,0.22
n02909870_n02909870_28881_100_0_0_100_0_0.png,100,7.36,183.7,5.32,1.12,0.19,0.21
n02112350_n02112350_664_100_0_0_100_0_0.png,100,7.41,368.2,5.48,1.23,0.33,0.39
n04264628_n04264628_5886_100_0_1_100_0_0.png,100,7.31,269.3,6.26,1.22,0.24,0.17
n02106550_n02106550_12131_100_0_0_100_0_0.png,100,7.54,512.6,7.11,1.60,0.29,0.33
n02111277_n02111277_21487_50_0_0_100_0_0.png,100,7.81,564.6,7.16,1.76,0.35,0.52
n02277742_n02277742_4496_100_1_1_100_0_0.png,100,7.49,321.8,6.08,1.43,0.27,0.30
n07697313_n07697313_2004_100_0_0_100_0_0.png,100,7.43,133.2,5.62,1.09,0.18,0.20
n01774750_n01774750_11609_100_0_0_100_0_0.png,100,7.59,860.8,7.65,1.70,0.41,0.52
n04037443_n04037443_47112_100_1_0_100_0_0.png,100,7.39,401.8,5.61,1.41,0.31,0.42
n03775546_n03775546_5924_100_4_3_100_0_0.png,100,6.83,166.8,5.71,1.19,0.26,0.26
n04259630_n04259630_9161_100_2_2_100_0_0.png,100,6.95,138.4,5.25,1.31,0.21,0.30
n02808304_n02808304_3757_75_0_1_100_0_0.png,100,6.33,466.7,6.16,1.40,0.34,0.39
n03868242_n03868242_6674_100_1_2_100_0_0.png,100,7.45,666.9,8.21,1.86,0.32,0.36
n03379051_n03379051_4237_75_1_2_100_0_0.png,100,6.91,119.0,7.17,1.21,0.15,0.11
n02276258_n02276258_106_100_2_1_100_0_0.png,100,7.67,382.5,9.24,2.26,0.22,0.22
n03535780_n03535780_1996_100_0_0_100_0_0.png,100,7.10,429.9,5.98,1.16,0.29,0.33
n02483362_n02483362_3407_100_1_3_100_0_0.png,100,7.43,391.5,8.18,1.95,0.22,0.29
n02106662_n02106662_42911_100_1_2_100_0_0.png,100,7.59,176.5,5.73,1.39,0.21,0.25
n02981792_n02981792_17985_75_0_0_100_0_0.png,100,5.89,216.8,5.16,0.96,0.16,0.21
n03478589_n03478589_1376_75_0_1_100_0_0.png,100,6.94,291.1,6.43,1.31,0.18,0.26
n02115641_n02115641_22855_75_0_1_100_0_0.png,100,7.39,250.0,5.43,1.19,0.30,0.22
n03873416_n03873416_8558_100_1_2_100_0_0.png,100,6.43,384.2,5.05,1.27,0.38,0.46
n02113023_n02113023_1233_100_0_0_100_0_0.png,100,7.32,399.2,5.56,1.31,0.35,0.45
n02109961_n02109961_24729_100_1_0_100_0_0.png,100,7.34,483.4,5.42,1.46,0.34,0.54
n02111500_n02111500_5040_100_0_0_100_0_0.png,100,7.52,835.1,6.68,1.75,0.41,0.47
n02100735_n02100735_1058_100_0_0_100_0_0.png,100,7.24,124.7,7.17,1.99,0.20,0.17
n04238763_n04238763_3926_50_0_0_100_0_0.png,100,7.62,120.7,5.40,0.95,0.24,0.19
n02128757_n02128757_5633_75_0_0_100_0_0.png,100,7.48,282.7,8.38,1.57,0.24,0.23
n07717410_n07717410_11790_100_8_11_100_0_0.png,100,6.45,116.1,5.79,1.68,0.21,0.20
n07880968_n07880968_6618_100_3_0_100_0_0.png,100,6.04,192.4,5.24,1.21,0.16,0.19
n09468604_n09468604_15925_100_6_11_100_0_0.png,100,6.21,355.9,6.23,1.27,0.29,0.30
n02085782_n02085782_5572_100_0_0_100_0_0.png,100,7.19,585.2,6.49,1.36,0.40,0.40
n03085013_n03085013_21048_75_0_0_100_0_0.png,100,7.32,526.1,5.32,1.10,0.37,0.40
n03599486_n03599486_27699_75_5_5_100_0_0.png,100,7.18,384.6,7.31,1.45,0.23,0.27
n02493509_n02493509_15451_100_0_1_100_0_0.png,100,7.23,452.1,5.77,1.48,0.35,0.45
n04332243_n04332243_5800_100_0_0_100_0_0.png,100,7.32,613.1,6.33,1.40,0.36,0.38
n03388043_n03388043_18427_75_0_0_100_0_0.png,100,7.26,724.3,6.64,1.38,0.34,0.39
n02102480_n02102480_4373_100_0_0_100_0_0.png,100,7.53,557.7,5.62,1.57,0.33,0.50
n02480495_n02480495_1120_75_0_0_100_0_0.png,100,7.18,560.7,7.27,1.68,0.39,0.31
n09399592_n09399592_109851_75_3_6_100_0_0.png,100,5.88,190.7,5.54,1.14,0.22,0.37
n03791053_n03791053_9337_75_0_0_100_0_0.png,100,7.25,277.4,6.59,1.21,0.21,0.21
n01694178_n01694178_939_75_0_0_100_0_0.png,100,6.76,859.6,5.07,1.17,0.45,0.58
n02108422_n02108422_1085_75_0_0_100_0_0.png,100,6.63,625.0,6.44,1.61,0.42,0.51
n02086910_n02086910_14755_50_0_0_100_0_0.png,100,7.73,539.2,6.93,1.48,0.31,0.35
n04465501_n04465501_3351_100_0_1_100_0_0.png,100,6.40,499.9,5.04,1.22,0.30,0.36
n01728920_n01728920_14716_50_3_3_100_0_0.png,100,7.34,330.2,8.35,1.58,0.25,0.24
n04209133_n04209133_8073_100_0_0_100_0_0.png,100,7.27,474.2,5.73,1.36,0.29,0.42
n01669191_n01669191_11222_50_0_1_100_0_0.png,100,7.42,714.2,7.59,1.79,0.38,0.44
n01484850_n01484850_4496_50_0_0_100_0_0.png,100,6.34,635.9,5.70,1.29,0.36,0.43
n03874599_n03874599_6779_100_0_0_100_0_0.png,100,7.42,906.2,6.20,1.42,0.35,0.49
n02090721_n02090721_436_100_0_0_100_0_0.png,100,6.90,454.4,5.13,1.36,0.44,0.57
n02233338_n02233338_5507_75_0_0_100_0_0.png,100,7.56,425.4,5.52,1.08,0.27,0.29
n02100236_n02100236_5169_100_3_5_100_0_0.png,100,7.57,106.5,8.51,1.53,0.13,0.14
n02112350_n02112350_9735_100_0_0_100_0_0.png,100,7.34,364.0,6.46,1.39,0.30,0.31
n02490219_n02490219_5681_100_0_0_100_0_0.png,100,7.42,1037.2,7.47,1.82,0.39,0.54
n02110185_n02110185_5490_100_0_0_100_0_0.png,100,7.46,588.7,5.82,1.72,0.39,0.52
n03773504_n03773504_8000_50_0_0_100_0_0.png,100,7.02,378.8,6.81,1.52,0.33,0.32
n07716906_n07716906_7818_75_7_5_100_0_0.png,100,5.90,363.2,6.66,1.55,0.42,0.53
n04507155_n04507155_18264_100_0_0_100_0_0.png,100,7.54,226.5,7.19,1.36,0.22,0.18
n02091134_n02091134_19325_75_0_0_100_0_0.png,100,6.97,431.7,6.15,1.39,0.30,0.29
n04118776_n04118776_20135_100_0_0_100_0_0.png,100,7.48,135.8,6.08,1.10,0.22,0.20
n03857828_n03857828_9656_100_0_1_100_0_0.png,100,7.02,669.5,5.29,1.28,0.42,0.43
n04243546_n04243546_7928_50_1_4_100_0_0.png,100,7.21,290.0,5.55,1.22,0.28,0.32
n03933933_n03933933_3133_100_0_1_100_0_0.png,100,6.78,465.9,6.17,1.57,0.26,0.34
n03201208_n03201208_5331_100_1_0_100_0_0.png,100,7.01,269.1,5.92,1.21,0.25,0.34
n02006656_n02006656_6894_75_1_0_100_0_0.png,100,5.57,206.3,5.27,1.12,0.29,0.46
n04409515_n04409515_797_100_0_0_100_0_0.png,100,6.72,173.6,6.05,1.17,0.26,0.19
n02130308_n02130308_11913_75_3_3_100_0_0.png,100,7.02,448.4,6.57,1.50,0.28,0.40
n02110806_n02110806_10714_75_0_0_100_0_0.png,100,7.31,148.7,5.71,1.00,0.17,0.20
n02088094_n02088094_6888_100_1_0_100_0_0.png,100,7.38,411.9,6.53,1.45,0.24,0.23
n01955084_n01955084_273_100_1_0_100_0_0.png,100,6.99,444.4,6.96,1.87,0.32,0.43
n13037406_n13037406_3873_75_0_0_100_0_0.png,100,7.59,446.3,7.91,1.57,0.30,0.29
n01797886_n01797886_154_100_0_0_100_0_0.png,100,6.22,519.7,5.39,1.30,0.40,0.50
n04584207_n04584207_11235_100_1_0_100_0_0.png,100,7.08,310.5,5.98,1.32,0.19,0.24
n02128757_n02128757_19560_100_0_0_100_0_0.png,100,7.63,1069.7,8.09,2.00,0.41,0.46
n02259212_n02259212_5025_75_0_0_100_0_0.png,100,6.31,779.0,5.71,1.41,0.48,0.56
n03938244_n03938244_28837_100_0_0_100_0_0.png,100,7.48,980.7,6.77,1.77,0.42,0.53
n03976657_n03976657_15989_100_0_0_100_0_0.png,100,7.65,345.1,6.97,1.48,0.28,0.24
n07768694_n07768694_7569_100_0_0_100_0_0.png,100,6.71,653.7,5.22,1.30,0.36,0.41
n02607072_n02607072_739_100_4_0_100_0_0.png,100,6.20,124.0,5.25,1.35,0.25,0.25
n02504013_n02504013_2075_100_0_0_100_0_0.png,100,7.20,500.7,6.11,1.59,0.38,0.54
n03249569_n03249569_11147_50_2_2_100_0_0.png,100,7.07,478.7,6.58,1.57,0.30,0.36
n02119789_n02119789_13337_75_0_0_100_0_0.png,100,7.36,249.8,5.17,1.17,0.35,0.33
n01580077_n01580077_25055_75_0_0_100_0_0.png,100,7.27,685.7,5.36,1.10,0.37,0.37
n04049303_n04049303_996_75_7_2_100_0_0.png,100,6.73,117.0,5.85,1.14,0.24,0.27
n01560419_n01560419_537_75_0_0_100_0_0.png,100,7.38,905.6,5.07,1.17,0.44,0.55
n07749582_n07749582_12762_100_0_0_100_0_0.png,100,7.52,654.8,5.54,1.10,0.38,0.38
n04005630_n04005630_89306_75_0_0_100_0_0.png,100,7.08,350.4,8.11,1.54,0.22,0.26
n02096294_n02096294_5039_50_0_1_100_0_0.png,100,7.66,129.4,5.12,0.93,0.26,0.21
n01917289_n01917289_2392_100_1_0_100_0_0.png,100,7.43,208.6,6.12,1.47,0.24,0.28
n03337140_n03337140_62105_100_4_3_100_0_0.png,100,6.62,379.4,6.73,1.66,0.32,0.38
n01632777_n01632777_12140_75_0_0_100_0_0.png,100,7.43,128.9,5.33,1.02,0.23,0.21
n02112018_n02112018_5812_100_0_0_100_0_0.png,100,7.42,458.1,5.30,1.59,0.37,0.48
n02823750_n02823750_9233_100_0_0_100_0_0.png,100,7.42,484.6,9.38,1.90,0.23,0.26
n04596742_n04596742_1030_75_0_0_100_0_0.png,100,7.25,587.3,6.95,1.51,0.30,0.36
n04229816_n04229816_1946_75_0_0_100_0_0.png,100,7.75,259.3,6.40,1.26,0.21,0.24
n02892767_n02892767_43826_100_0_3_100_0_0.png,100,6.44,274.0,7.36,1.99,0.26,0.34
n02093754_n02093754_3792_75_0_0_100_0_0.png,100,7.12,582.9,7.29,1.70,0.35,0.45
n02690373_n02690373_4269_75_0_1_100_0_0.png,100,7.45,597.0,6.67,1.21,0.30,0.29
n02002556_n02002556_5139_75_0_0_100_0_0.png,100,6.95,399.4,5.38,1.14,0.33,0.33
n01753488_n01753488_3770_75_0_0_100_0_0.png,100,6.68,572.8,7.49,1.66,0.36,0.39
n02177972_n02177972_1208_75_0_0_100_0_0.png,100,7.47,695.5,8.68,1.92,0.37,0.39
n02509815_n02509815_681_100_0_0_100_0_0.png,100,7.72,549.2,7.00,1.51,0.35,0.32
n02099712_n02099712_4218_100_8_7_100_0_0.png,100,6.63,332.2,9.33,2.08,0.22,0.27
n02101388_n02101388_8531_100_0_0_100_0_0.png,100,7.41,331.8,6.54,1.25,0.19,0.23
n04004767_n04004767_10998_75_0_0_100_0_0.png,100,7.44,248.6,8.89,1.65,0.20,0.20
n01740131_n01740131_14593_100_1_1_100_0_0.png,100,7.68,412.5,5.81,1.37,0.25,0.39
n02093859_n02093859_3891_25_0_0_100_0_0.png,100,6.76,192.6,5.55,1.04,0.26,0.25
n01644373_n01644373_7812_50_2_3_100_0_0.png,100,7.49,230.5,6.61,1.25,0.21,0.21
n07715103_n07715103_3344_75_0_0_100_0_0.png,100,7.12,626.5,6.39,1.64,0.42,0.51
n02119022_n02119022_21450_100_0_1_100_0_0.png,100,6.95,562.1,6.98,2.38,0.36,0.52
n07579787_n07579787_10498_100_0_0_100_0_0.png,100,7.11,790.3,5.49,1.27,0.37,0.46
n09288635_n09288635_4104_75_3_4_100_0_0.png,100,5.75,320.5,5.75,1.38,0.36,0.54
n02699494_n02699494_7160_100_2_1_100_0_0.png,100,6.91,482.7,6.23,1.25,0.32,0.39
n02229544_n02229544_1270_75_0_0_100_0_0.png,100,7.15,320.7,5.38,1.12,0.33,0.34
n01742172_n01742172_6067_100_0_0_100_0_0.png,100,6.89,944.7,6.02,1.53,0.41,0.46
n02112137_n02112137_8986_75_0_0_100_0_0.png,100,7.72,820.9,7.69,1.83,0.40,0.48
n02097474_n02097474_5636_100_0_0_100_0_0.png,100,6.96,116.0,5.99,1.22,0.16,0.15
n13037406_n13037406_5013_75_1_2_100_0_0.png,100,7.19,444.4,6.13,1.36,0.31,0.39
n02107683_n02107683_3462_75_0_0_100_0_0.png,100,7.66,500.9,6.55,1.30,0.28,0.29
n03425413_n03425413_28685_100_10_0_100_0_0.png,100,6.61,279.0,6.41,1.34,0.25,0.35
n04522168_n04522168_14449_100_0_0_100_0_0.png,100,6.98,470.0,6.14,1.34,0.34,0.39
n02281406_n02281406_761_100_1_0_100_0_0.png,100,6.38,164.6,5.20,1.34,0.20,0.31
n04482393_n04482393_11541_100_2_2_100_0_0.png,100,7.50,157.8,8.38,1.74,0.15,0.14
n02280649_n02280649_15631_100_4_3_100_0_0.png,100,7.58,279.6,6.47,1.45,0.21,0.24
n09332890_n09332890_1684_100_2_4_100_0_0.png,100,6.85,547.7,7.78,2.21,0.30,0.44
n02514041_n02514041_12476_100_0_1_100_0_0.png,100,7.18,437.0,5.67,1.40,0.27,0.35
n03804744_n03804744_6269_75_0_5_100_0_0.png,100,6.58,287.2,6.15,1.24,0.31,0.30
n01882714_n01882714_25292_100_0_1_100_0_0.png,100,7.00,514.1,7.82,2.05,0.27,0.32
n01984695_n01984695_22913_75_0_4_100_0_0.png,100,7.35,137.6,5.01,1.00,0.22,0.25
n03476684_n03476684_10465_100_0_1_100_0_0.png,100,7.57,123.1,5.89,1.13,0.23,0.19
n02006656_n02006656_10732_75_0_0_100_0_0.png,100,7.14,597.5,7.01,1.40,0.32,0.32
n04487081_n04487081_4838_100_2_6_100_0_0.png,100,7.50,241.2,9.54,2.04,0.18,0.14
n13054560_n13054560_3410_25_0_0_100_0_0.png,100,6.80,588.1,6.63,1.53,0.41,0.43
n04465501_n04465501_4644_100_6_4_100_0_0.png,100,6.67,425.8,7.94,2.25,0.31,0.44
n02133161_n02133161_15789_75_0_0_100_0_0.png,100,7.73,222.2,5.81,1.21,0.24,0.27
n02111277_n02111277_685_75_0_0_100_0_0.png,100,7.48,617.4,6.73,1.45,0.32,0.37
n04371774_n04371774_2463_75_3_2_100_0_0.png,100,7.42,164.0,5.76,1.16,0.23,0.19
n01630670_n01630670_6042_100_0_0_100_0_0.png,100,7.09,625.1,7.10,1.79,0.27,0.46
n01742172_n01742172_5302_100_0_1_100_0_0.png,100,7.48,551.5,5.11,1.31,0.34,0.39
n04141327_n04141327_4911_75_0_0_100_0_0.png,100,6.99,645.3,5.22,1.18,0.44,0.49
n01768244_n01768244_2827_100_2_6_100_0_0.png,100,6.69,115.1,5.88,1.13,0.25,0.22
n01669191_n01669191_1952_100_0_0_100_0_0.png,100,7.10,347.7,7.47,1.49,0.28,0.30
n01806567_n01806567_11351_100_0_0_100_0_0.png,100,6.66,408.7,6.38,1.32,0.42,0.38
n02494079_n02494079_4120_100_1_0_100_0_0.png,100,7.49,237.1,6.29,1.72,0.24,0.38
n04476259_n04476259_21063_25_0_1_100_0_0.png,100,7.55,323.0,6.33,1.13,0.29,0.25
n04418357_n04418357_3156_100_4_1_100_0_0.png,100,6.31,353.5,5.57,1.42,0.37,0.55
n03482405_n03482405_11259_75_0_0_100_0_0.png,100,7.21,470.5,5.71,1.26,0.35,0.39
n02101556_n02101556_10827_100_0_0_100_0_0.png,100,7.34,713.5,6.93,1.56,0.36,0.49
n02488291_n02488291_3487_100_0_0_100_0_0.png,100,7.29,349.9,5.88,1.63,0.27,0.33
n02134084_n02134084_491_50_0_0_100_0_0.png,100,6.12,336.2,5.16,1.12,0.33,0.38
n04336792_n04336792_330_50_2_2_100_0_0.png,100,6.09,436.6,6.03,1.45,0.31,0.43
n03841143_n03841143_5390_75_3_4_100_0_0.png,100,6.06,177.3,5.73,1.15,0.23,0.17
n02795169_n02795169_33188_100_0_0_100_0_0.png,100,6.38,521.0,7.29,1.76,0.28,0.35
n02971356_n02971356_27791_100_1_2_100_0_0.png,100,6.95,595.7,6.97,2.14,0.39,0.59
n01514859_n01514859_5044_75_2_1_100_0_0.png,100,6.45,286.2,5.16,1.10,0.26,0.40
n02492035_n02492035_15286_100_0_0_100_0_0.png,100,6.52,374.0,5.13,1.14,0.28,0.24
n04486054_n04486054_1941_100_3_4_100_0_0.png,100,7.17,356.3,7.28,1.65,0.25,0.36
n01632777_n01632777_13542_100_2_0_100_0_0.png,100,6.49,472.7,5.72,1.47,0.43,0.58
n02917067_n02917067_3151_100_3_6_100_0_0.png,100,6.65,192.6,6.86,1.47,0.21,0.24
n04004767_n04004767_6915_100_4_4_100_0_0.png,100,7.20,184.1,6.45,1.42,0.18,0.16
n03724870_n03724870_27438_100_0_0_100_0_0.png,100,7.07,361.8,6.16,1.37,0.25,0.30
n02797295_n02797295_22166_100_2_4_100_0_0.png,100,6.91,406.8,6.65,1.46,0.27,0.37
n03201208_n03201208_8029_50_0_1_100_0_0.png,100,6.62,358.3,5.04,0.91,0.31,0.47
n02013706_n02013706_3726_100_3_4_100_0_0.png,100,7.13,131.4,5.01,1.15,0.26,0.22
n03777568_n03777568_16353_100_6_5_100_0_0.png,100,7.07,133.0,6.01,1.72,0.19,0.19
n03710637_n03710637_4498_75_0_0_100_0_0.png,100,6.36,548.5,5.30,1.19,0.33,0.35
n01440764_n01440764_7982_100_4_3_100_0_0.png,100,6.96,594.8,7.71,1.65,0.35,0.37
n03967562_n03967562_35885_100_0_1_100_0_0.png,100,5.58,143.9,5.21,1.05,0.15,0.15
n02102177_n02102177_2202_100_0_0_100_0_0.png,100,7.64,380.9,9.61,2.26,0.20,0.22
n03877472_n03877472_17451_100_6_6_100_0_0.png,100,6.78,361.9,7.29,1.51,0.26,0.24
n02115641_n02115641_92_50_0_1_100_0_0.png,100,6.89,880.4,7.42,1.80,0.46,0.56
n02869837_n02869837_4784_100_0_0_100_0_0.png,100,7.53,559.5,7.41,1.58,0.32,0.36
n01484850_n01484850_14953_100_0_1_100_0_0.png,100,7.56,180.0,5.26,1.10,0.23,0.23
n02027492_n02027492_8810_75_0_0_100_0_0.png,100,6.81,645.1,6.58,1.60,0.43,0.55
n02782093_n02782093_33038_75_3_2_100_0_0.png,100,6.30,406.6,5.32,1.21,0.24,0.39
n03841143_n03841143_33214_75_0_5_100_0_0.png,100,5.88,551.8,8.57,1.94,0.37,0.48
n01534433_n01534433_13184_75_0_0_100_0_0.png,100,6.93,681.1,7.34,1.79,0.40,0.54
n02100236_n02100236_9578_100_6_3_100_0_0.png,100,7.02,119.3,5.57,1.07,0.21,0.22
n04200800_n04200800_5889_100_0_0_100_0_0.png,100,6.42,987.3,6.39,1.43,0.40,0.43
n02127052_n02127052_7790_100_0_0_100_0_0.png,100,6.57,310.0,6.88,1.29,0.28,0.35
n03775071_n03775071_4084_75_0_0_100_0_0.png,100,6.83,280.2,5.13,1.15,0.28,0.27
n02226429_n02226429_15087_100_0_0_100_0_0.png,100,7.29,317.9,5.47,1.09,0.29,0.29
n07693725_n07693725_12956_50_1_1_100_0_0.png,100,7.22,169.5,6.38,1.27,0.22,0.24
n02099267_n02099267_3401_100_0_0_100_0_0.png,100,7.35,423.1,6.41,1.35,0.25,0.29
n02443114_n02443114_6555_75_0_0_100_0_0.png,100,7.31,347.8,7.70,1.48,0.21,0.21
n04023962_n04023962_11901_75_4_3_100_0_0.png,100,6.85,417.8,7.03,1.52,0.28,0.42
n02088364_n02088364_800_75_0_0_100_0_0.png,100,7.63,337.7,6.04,1.18,0.23,0.21
n02102973_n02102973_8088_75_0_0_100_0_0.png,100,6.86,160.4,5.22,1.04,0.20,0.23
n04243546_n04243546_1953_75_2_4_100_0_0.png,100,6.97,170.9,6.57,1.28,0.16,0.16
n02088238_n02088238_13999_100_0_1_100_0_0.png,100,7.71,202.0,6.19,1.35,0.28,0.22
n02869837_n02869837_8338_100_0_0_100_0_0.png,100,6.43,793.5,5.31,1.41,0.40,0.46
n01753488_n01753488_9346_75_0_1_100_0_0.png,100,6.84,594.3,7.26,1.71,0.38,0.49
n03866082_n03866082_2437_50_1_0_100_0_0.png,100,7.29,396.4,6.08,1.22,0.34,0.39
n02687172_n02687172_773_100_4_0_100_0_0.png,100,6.32,546.4,8.49,2.22,0.35,0.41
n07716358_n07716358_38068_100_0_0_100_0_0.png,100,7.00,382.1,6.25,1.44,0.34,0.40
n04070727_n04070727_79384_100_0_0_100_0_0.png,100,7.51,498.0,6.34,1.36,0.30,0.41
n01685808_n01685808_7024_100_1_3_100_0_0.png,100,6.00,354.6,6.32,1.65,0.32,0.43
n01877812_n01877812_7899_100_0_0_100_0_0.png,100,7.67,579.5,9.08,2.00,0.26,0.38
n02102973_n02102973_8071_75_0_0_100_0_0.png,100,7.51,345.3,7.25,1.57,0.28,0.34
n02105505_n02105505_6663_100_0_3_100_0_0.png,100,7.45,848.9,10.38,2.51,0.32,0.43
n04344873_n04344873_16246_100_1_1_100_0_0.png,100,7.44,349.8,5.56,1.43,0.26,0.31
n07717410_n07717410_3925_100_0_0_100_0_0.png,100,7.33,445.9,6.09,1.37,0.29,0.29
n03160309_n03160309_43378_100_3_1_100_0_0.png,100,6.73,471.7,6.90,1.70,0.33,0.42
n01986214_n01986214_18913_75_0_0_100_0_0.png,100,6.78,186.8,5.37,1.02,0.21,0.17
n02119022_n02119022_6623_100_2_1_100_0_0.png,100,7.64,429.4,9.07,2.51,0.22,0.30
n04346328_n04346328_6207_100_3_2_100_0_0.png,100,6.33,224.4,5.69,1.54,0.22,0.28
n04540053_n04540053_8850_75_0_1_100_0_0.png,100,6.73,179.7,5.80,1.19,0.27,0.25
n03980874_n03980874_4343_75_2_0_100_0_0.png,100,6.95,517.2,6.83,1.52,0.30,0.43
n01955084_n01955084_7032_100_0_0_100_0_0.png,100,7.27,628.4,7.26,1.86,0.35,0.46
n01773157_n01773157_6048_75_0_0_100_0_0.png,100,6.76,479.9,5.37,1.20,0.30,0.39
n03208938_n03208938_9118_100_1_1_100_0_0.png,100,7.50,222.7,6.34,1.47,0.17,0.18
n01978455_n01978455_8426_75_0_0_100_0_0.png,100,7.54,695.9,7.54,1.58,0.31,0.35
n07695742_n07695742_8841_75_0_0_100_0_0.png,100,7.34,604.5,6.87,1.52,0.38,0.42
n02114548_n02114548_16734_100_1_0_100_0_0.png,100,7.27,264.1,7.68,1.71,0.20,0.22
n07880968_n07880968_3333_75_0_0_100_0_0.png,100,7.30,363.9,7.00,1.40,0.29,0.30
n03697007_n03697007_12433_100_6_4_100_0_0.png,100,7.06,324.4,6.21,1.53,0.27,0.34
n02361337_n02361337_4084_75_0_0_100_0_0.png,100,6.71,477.1,6.70,1.14,0.29,0.30
n03775546_n03775546_7980_100_0_0_100_0_0.png,100,7.19,671.5,6.46,1.58,0.35,0.48
n04209133_n04209133_4975_100_0_1_100_0_0.png,100,7.23,323.6,6.46,1.79,0.27,0.26
n09399592_n09399592_14951_100_7_1_100_0_0.png,100,6.84,234.3,5.95,1.45,0.25,0.34
n02096585_n02096585_2958_75_0_0_100_0_0.png,100,7.07,162.0,5.44,1.06,0.24,0.19
n02109047_n02109047_4635_100_0_1_100_0_0.png,100,6.03,157.7,6.40,1.27,0.18,0.19
n09332890_n09332890_5068_100_1_2_100_0_0.png,100,7.34,833.5,8.18,2.02,0.43,0.60
n04311174_n04311174_6140_75_0_0_100_0_0.png,100,7.33,819.7,5.38,1.19,0.40,0.47
n02321529_n02321529_7215_100_4_1_100_0_0.png,100,6.76,189.6,6.48,1.27,0.22,0.29
n02125311_n02125311_18383_100_0_0_100_0_0.png,100,7.25,286.3,7.23,1.55,0.26,0.29
n03670208_n03670208_32206_75_0_0_100_0_0.png,100,6.52,555.4,5.70,1.10,0.30,0.29
n02113799_n02113799_3871_75_0_0_100_0_0.png,100,7.29,825.6,7.02,1.81,0.43,0.55
n03085013_n03085013_2725_50_0_1_100_0_0.png,100,6.96,742.2,5.37,1.10,0.37,0.40
n02109525_n02109525_10548_100_3_4_100_0_0.png,100,7.34,295.3,6.49,1.30,0.22,0.30
n02109047_n02109047_9514_100_0_0_100_0_0.png,100,7.13,292.4,6.55,1.14,0.16,0.19
n01950731_n01950731_8812_50_0_0_100_0_0.png,100,7.25,706.9,7.81,1.94,0.36,0.45
n03970156_n03970156_334_75_0_0_100_0_0.png,100,7.47,416.5,5.25,1.19,0.35,0.42
n02110806_n02110806_1617_75_0_0_100_0_0.png,100,7.23,655.3,7.09,1.55,0.33,0.39
n04209239_n04209239_4789_100_0_0_100_0_0.png,100,6.60,459.4,6.20,1.38,0.36,0.41
n03857828_n03857828_10277_75_3_1_100_0_0.png,100,7.10,187.1,5.88,1.03,0.15,0.16
n01675722_n01675722_2558_50_2_2_100_0_0.png,100,6.48,362.3,5.50,1.27,0.38,0.46
n07714571_n07714571_164_100_1_2_100_0_0.png,100,6.09,322.6,5.61,1.15,0.27,0.26
n02640242_n02640242_6424_75_0_0_100_0_0.png,100,6.80,440.0,6.19,1.43,0.27,0.39
n04070727_n04070727_8126_75_0_0_100_0_0.png,100,6.67,506.8,5.24,1.02,0.33,0.38
n04591713_n04591713_7008_100_0_0_100_0_0.png,100,6.69,774.0,5.62,1.26,0.37,0.38
n03384352_n03384352_1882_100_2_0_100_0_0.png,100,6.69,445.8,7.39,1.89,0.26,0.37
n03388183_n03388183_1352_100_1_0_100_0_0.png,100,5.72,685.5,5.15,1.27,0.37,0.47
n03733805_n03733805_2992_75_0_1_100_0_0.png,100,6.88,810.6,8.08,2.10,0.39,0.43
n03680355_n03680355_2826_75_0_0_100_0_0.png,100,7.37,874.8,5.70,1.47,0.46,0.54
n01728920_n01728920_1050_100_2_3_100_0_0.png,100,6.82,186.2,5.25,1.52,0.23,0.34
n03496892_n03496892_11582_75_1_5_100_0_0.png,100,6.97,363.4,7.29,1.52,0.25,0.29
n01986214_n01986214_8330_75_0_0_100_0_0.png,100,7.26,141.4,8.85,1.59,0.16,0.16
n01629819_n01629819_1442_100_0_0_100_0_0.png,100,7.43,467.7,8.82,2.39,0.26,0.38
n04037443_n04037443_514_75_1_2_100_0_0.png,100,7.13,489.1,5.53,1.09,0.23,0.32
